dguid,alt_geo_code,geo_level,geo_name,parent_dguid
2021A00052442055,2442055,census subdivision,"Valcourt, Ville (V)",2021A00032442
2021A00052442060,2442060,census subdivision,"Valcourt, Canton (municipalité de) (CT)",2021A00032442
2021A00052442065,2442065,census subdivision,"Maricourt, Municipalité (MÉ)",2021A00032442
2021A00052442070,2442070,census subdivision,"Kingsbury, Village (VL)",2021A00032442
2021A00052442075,2442075,census subdivision,"Melbourne, Canton (municipalité de) (CT)",2021A00032442
2021A00052442078,2442078,census subdivision,"Ulverton, Municipalité (MÉ)",2021A00032442
2021A00052442088,2442088,census subdivision,"Windsor, Ville (V)",2021A00032442
2021A00052442095,2442095,census subdivision,"Val-Joli, Municipalité (MÉ)",2021A00032442
2021A00052442098,2442098,census subdivision,"Richmond, Ville (V)",2021A00032442
2021A00052442100,2442100,census subdivision,"Saint-Claude, Municipalité (MÉ)",2021A00032442
2021A00052442110,2442110,census subdivision,"Cleveland, Canton (municipalité de) (CT)",2021A00032442
2021A00052443027,2443027,census subdivision,"Sherbrooke, Ville (V)",2021A00032443
2021A00052444003,2444003,census subdivision,"Saint-Malo, Municipalité (MÉ)",2021A00032444
2021A00052444005,2444005,census subdivision,"Saint-Venant-de-Paquette, Municipalité (MÉ)",2021A00032444
2021A00052444010,2444010,census subdivision,"East Hereford, Municipalité (MÉ)",2021A00032444
2021A00052444015,2444015,census subdivision,"Saint-Herménégilde, Municipalité (MÉ)",2021A00032444
2021A00052444023,2444023,census subdivision,"Dixville, Municipalité (MÉ)",2021A00032444
2021A00052444037,2444037,census subdivision,"Coaticook, Ville (V)",2021A00032444
2021A00052444045,2444045,census subdivision,"Barnston-Ouest, Municipalité (MÉ)",2021A00032444
2021A00052444050,2444050,census subdivision,"Stanstead-Est, Municipalité (MÉ)",2021A00032444
2021A00052444055,2444055,census subdivision,"Sainte-Edwidge-de-Clifton, Canton (municipalité de) (CT)",2021A00032444
2021A00052444060,2444060,census subdivision,"Martinville, Municipalité (MÉ)",2021A00032444
2021A00052444071,2444071,census subdivision,"Compton, Municipalité (MÉ)",2021A00032444
2021A00052444080,2444080,census subdivision,"Waterville, Ville (V)",2021A00032444
2021A00052445008,2445008,census subdivision,"Stanstead, Ville (V)",2021A00032445
2021A00052445020,2445020,census subdivision,"Ogden, Municipalité (MÉ)",2021A00032445
2021A00052445025,2445025,census subdivision,"Stanstead, Canton (municipalité de) (CT)",2021A00032445
2021A00052445030,2445030,census subdivision,"Potton, Canton (municipalité de) (CT)",2021A00032445
2021A00052445035,2445035,census subdivision,"Ayer's Cliff, Village (VL)",2021A00032445
2021A00052445043,2445043,census subdivision,"Hatley, Municipalité (MÉ)",2021A00032445
2021A00052445050,2445050,census subdivision,"North Hatley, Village (VL)",2021A00032445
2021A00052445055,2445055,census subdivision,"Hatley, Canton (municipalité de) (CT)",2021A00032445
2021A00052445060,2445060,census subdivision,"Sainte-Catherine-de-Hatley, Municipalité (MÉ)",2021A00032445
2021A00052445072,2445072,census subdivision,"Magog, Ville (V)",2021A00032445
2021A00052445080,2445080,census subdivision,"Saint-Benoît-du-Lac, Municipalité (MÉ)",2021A00032445
2021A00052445085,2445085,census subdivision,"Austin, Municipalité (MÉ)",2021A00032445
2021A00052445093,2445093,census subdivision,"Eastman, Municipalité (MÉ)",2021A00032445
2021A00052445095,2445095,census subdivision,"Bolton-Est, Municipalité (MÉ)",2021A00032445
2021A00052445100,2445100,census subdivision,"Saint-Étienne-de-Bolton, Municipalité (MÉ)",2021A00032445
2021A00052445105,2445105,census subdivision,"Stukely-Sud, Village (VL)",2021A00032445
2021A00052445115,2445115,census subdivision,"Orford, Canton (municipalité de) (CT)",2021A00032445
2021A00052446005,2446005,census subdivision,"Abercorn, Village (VL)",2021A00032446
2021A00052446010,2446010,census subdivision,"Frelighsburg, Municipalité (MÉ)",2021A00032446
2021A00052446017,2446017,census subdivision,"Saint-Armand, Municipalité (MÉ)",2021A00032446
2021A00052446025,2446025,census subdivision,"Pike River, Municipalité (MÉ)",2021A00032446
2021A00052446030,2446030,census subdivision,"Stanbridge Station, Municipalité (MÉ)",2021A00032446
2021A00052446035,2446035,census subdivision,"Bedford, Ville (V)",2021A00032446
2021A00052446040,2446040,census subdivision,"Bedford, Canton (municipalité de) (CT)",2021A00032446
2021A00052446045,2446045,census subdivision,"Stanbridge East, Municipalité (MÉ)",2021A00032446
2021A00052446050,2446050,census subdivision,"Dunham, Ville (V)",2021A00032446
2021A00052446058,2446058,census subdivision,"Sutton, Ville (V)",2021A00032446
2021A00052446065,2446065,census subdivision,"Bolton-Ouest, Municipalité (MÉ)",2021A00032446
2021A00052446070,2446070,census subdivision,"Brome, Village (VL)",2021A00032446
2021A00052446075,2446075,census subdivision,"Lac-Brome, Ville (V)",2021A00032446
2021A00052446078,2446078,census subdivision,"Bromont, Ville (V)",2021A00032446
2021A00052446080,2446080,census subdivision,"Cowansville, Ville (V)",2021A00032446
2021A00052446085,2446085,census subdivision,"East Farnham, Municipalité (MÉ)",2021A00032446
2021A00052446090,2446090,census subdivision,"Brigham, Municipalité (MÉ)",2021A00032446
2021A00052446095,2446095,census subdivision,"Saint-Ignace-de-Stanbridge, Municipalité (MÉ)",2021A00032446
2021A00052446100,2446100,census subdivision,"Notre-Dame-de-Stanbridge, Municipalité (MÉ)",2021A00032446
2021A00052446105,2446105,census subdivision,"Sainte-Sabine, Municipalité (MÉ)",2021A00032446
2021A00052446112,2446112,census subdivision,"Farnham, Ville (V)",2021A00032446
2021A00052447010,2447010,census subdivision,"Saint-Alphonse-de-Granby, Municipalité (MÉ)",2021A00032447
2021A00052447017,2447017,census subdivision,"Granby, Ville (V)",2021A00032447
2021A00052447025,2447025,census subdivision,"Waterloo, Ville (V)",2021A00032447
2021A00052447030,2447030,census subdivision,"Warden, Village (VL)",2021A00032447
2021A00052447035,2447035,census subdivision,"Shefford, Canton (municipalité de) (CT)",2021A00032447
2021A00052447040,2447040,census subdivision,"Saint-Joachim-de-Shefford, Municipalité (MÉ)",2021A00032447
2021A00052447047,2447047,census subdivision,"Roxton Pond, Municipalité (MÉ)",2021A00032447
2021A00052447055,2447055,census subdivision,"Sainte-Cécile-de-Milton, Municipalité (MÉ)",2021A00032447
2021A00052448005,2448005,census subdivision,"Béthanie, Municipalité (MÉ)",2021A00032448
2021A00052448010,2448010,census subdivision,"Roxton Falls, Village (VL)",2021A00032448
2021A00052448015,2448015,census subdivision,"Roxton, Canton (municipalité de) (CT)",2021A00032448
2021A00052448020,2448020,census subdivision,"Sainte-Christine, Paroisse (municipalité de) (PE)",2021A00032448
2021A00052448028,2448028,census subdivision,"Acton Vale, Ville (V)",2021A00032448
2021A00052448038,2448038,census subdivision,"Upton, Municipalité (MÉ)",2021A00032448
2021A00052448045,2448045,census subdivision,"Saint-Théodore-d'Acton, Municipalité (MÉ)",2021A00032448
2021A00052448050,2448050,census subdivision,"Saint-Nazaire-d'Acton, Paroisse (municipalité de) (PE)",2021A00032448
2021A00052449005,2449005,census subdivision,"Saint-Félix-de-Kingsey, Municipalité (MÉ)",2021A00032449
2021A00052449015,2449015,census subdivision,"Durham-Sud, Municipalité (MÉ)",2021A00032449
2021A00052449020,2449020,census subdivision,"Lefebvre, Municipalité (MÉ)",2021A00032449
2021A00052449025,2449025,census subdivision,"L'Avenir, Municipalité (MÉ)",2021A00032449
2021A00052449030,2449030,census subdivision,"Saint-Lucien, Municipalité (MÉ)",2021A00032449
2021A00052449040,2449040,census subdivision,"Wickham, Municipalité (MÉ)",2021A00032449
2021A00052449048,2449048,census subdivision,"Saint-Germain-de-Grantham, Municipalité (MÉ)",2021A00032449
2021A00052449058,2449058,census subdivision,"Drummondville, Ville (V)",2021A00032449
2021A00052449070,2449070,census subdivision,"Saint-Cyrille-de-Wendover, Municipalité (MÉ)",2021A00032449
2021A00052449075,2449075,census subdivision,"Notre-Dame-du-Bon-Conseil, Village (VL)",2021A00032449
2021A00052449080,2449080,census subdivision,"Notre-Dame-du-Bon-Conseil, Paroisse (municipalité de) (PE)",2021A00032449
2021A00052449085,2449085,census subdivision,"Sainte-Brigitte-des-Saults, Paroisse (municipalité de) (PE)",2021A00032449
2021A00052449095,2449095,census subdivision,"Saint-Majorique-de-Grantham, Paroisse (municipalité de) (PE)",2021A00032449
2021A00052449100,2449100,census subdivision,"Saint-Edmond-de-Grantham, Paroisse (municipalité de) (PE)",2021A00032449
2021A00052449105,2449105,census subdivision,"Saint-Eugène, Municipalité (MÉ)",2021A00032449
2021A00052449113,2449113,census subdivision,"Saint-Guillaume, Municipalité (MÉ)",2021A00032449
2021A00052449125,2449125,census subdivision,"Saint-Bonaventure, Municipalité (MÉ)",2021A00032449
2021A00052449130,2449130,census subdivision,"Saint-Pie-de-Guire, Paroisse (municipalité de) (PE)",2021A00032449
2021A00052450005,2450005,census subdivision,"Sainte-Eulalie, Municipalité (MÉ)",2021A00032450
2021A00052450013,2450013,census subdivision,"Aston-Jonction, Municipalité (MÉ)",2021A00032450
2021A00052450023,2450023,census subdivision,"Saint-Wenceslas, Municipalité (MÉ)",2021A00032450
2021A00052450030,2450030,census subdivision,"Saint-Célestin, Village (VL)",2021A00032450
2021A00052450035,2450035,census subdivision,"Saint-Célestin, Municipalité (MÉ)",2021A00032450
2021A00052450042,2450042,census subdivision,"Saint-Léonard-d'Aston, Municipalité (MÉ)",2021A00032450
2021A00052450050,2450050,census subdivision,"Sainte-Perpétue, Paroisse (municipalité de) (PE)",2021A00032450
2021A00052450057,2450057,census subdivision,"Sainte-Monique, Municipalité (MÉ)",2021A00032450
2021A00052450065,2450065,census subdivision,"Grand-Saint-Esprit, Municipalité (MÉ)",2021A00032450
2021A00052450072,2450072,census subdivision,"Nicolet, Ville (V)",2021A00032450
2021A00052450085,2450085,census subdivision,"La Visitation-de-Yamaska, Municipalité (MÉ)",2021A00032450
2021A00052450090,2450090,census subdivision,"Saint-Zéphirin-de-Courval, Paroisse (municipalité de) (PE)",2021A00032450
2021A00052450095,2450095,census subdivision,"Saint-Elphège, Paroisse (municipalité de) (PE)",2021A00032450
2021A00052450100,2450100,census subdivision,"Baie-du-Febvre, Municipalité (MÉ)",2021A00032450
2021A00052450113,2450113,census subdivision,"Pierreville, Municipalité (MÉ)",2021A00032450
2021A00052450128,2450128,census subdivision,"Saint-François-du-Lac, Municipalité (MÉ)",2021A00032450
2021A00052450802,2450802,census subdivision,"Odanak, Indian reserve (IRI)",2021A00032450
2021A00052451008,2451008,census subdivision,"Maskinongé, Municipalité (MÉ)",2021A00032451
2021A00052451015,2451015,census subdivision,"Louiseville, Ville (V)",2021A00032451
2021A00052451020,2451020,census subdivision,"Yamachiche, Municipalité (MÉ)",2021A00032451
2021A00052451025,2451025,census subdivision,"Saint-Barnabé, Paroisse (municipalité de) (PE)",2021A00032451
2021A00052451030,2451030,census subdivision,"Saint-Sévère, Paroisse (municipalité de) (PE)",2021A00032451
2021A00052451035,2451035,census subdivision,"Saint-Léon-le-Grand, Paroisse (municipalité de) (PE)",2021A00032451
2021A00052451040,2451040,census subdivision,"Sainte-Ursule, Municipalité (MÉ)",2021A00032451
2021A00052451045,2451045,census subdivision,"Saint-Justin, Municipalité (MÉ)",2021A00032451
2021A00052451050,2451050,census subdivision,"Saint-Édouard-de-Maskinongé, Municipalité (MÉ)",2021A00032451
2021A00052451055,2451055,census subdivision,"Sainte-Angèle-de-Prémont, Municipalité (MÉ)",2021A00032451
2021A00052451060,2451060,census subdivision,"Saint-Paulin, Municipalité (MÉ)",2021A00032451
2021A00052451065,2451065,census subdivision,"Saint-Alexis-des-Monts, Paroisse (municipalité de) (PE)",2021A00032451
2021A00052451070,2451070,census subdivision,"Saint-Mathieu-du-Parc, Municipalité (MÉ)",2021A00032451
2021A00052451075,2451075,census subdivision,"Saint-Élie-de-Caxton, Municipalité (MÉ)",2021A00032451
2021A00052451080,2451080,census subdivision,"Charette, Municipalité (MÉ)",2021A00032451
2021A00052451085,2451085,census subdivision,"Saint-Boniface, Municipalité (MÉ)",2021A00032451
2021A00052451090,2451090,census subdivision,"Saint-Étienne-des-Grès, Paroisse (municipalité de) (PE)",2021A00032451
2021A00052452007,2452007,census subdivision,"Lavaltrie, Ville (V)",2021A00032452
2021A00052452017,2452017,census subdivision,"Lanoraie, Municipalité (MÉ)",2021A00032452
2021A00052452030,2452030,census subdivision,"Sainte-Élisabeth, Municipalité (MÉ)",2021A00032452
2021A00052452035,2452035,census subdivision,"Berthierville, Ville (V)",2021A00032452
2021A00052452040,2452040,census subdivision,"Sainte-Geneviève-de-Berthier, Municipalité (MÉ)",2021A00032452
2021A00052452045,2452045,census subdivision,"Saint-Ignace-de-Loyola, Municipalité (MÉ)",2021A00032452
2021A00052452050,2452050,census subdivision,"La Visitation-de-l'Île-Dupas, Municipalité (MÉ)",2021A00032452
2021A00052452055,2452055,census subdivision,"Saint-Barthélemy, Paroisse (municipalité de) (PE)",2021A00032452
2021A00052452062,2452062,census subdivision,"Saint-Cuthbert, Municipalité (MÉ)",2021A00032452
2021A00052452070,2452070,census subdivision,"Saint-Norbert, Paroisse (municipalité de) (PE)",2021A00032452
2021A00052452075,2452075,census subdivision,"Saint-Cléophas-de-Brandon, Municipalité (MÉ)",2021A00032452
2021A00052452080,2452080,census subdivision,"Saint-Gabriel, Ville (V)",2021A00032452
2021A00052452085,2452085,census subdivision,"Saint-Gabriel-de-Brandon, Municipalité (MÉ)",2021A00032452
2021A00052452090,2452090,census subdivision,"Saint-Didace, Paroisse (municipalité de) (PE)",2021A00032452
2021A00052452095,2452095,census subdivision,"Mandeville, Municipalité (MÉ)",2021A00032452
2021A00052453005,2453005,census subdivision,"Saint-David, Municipalité (MÉ)",2021A00032453
2021A00052453010,2453010,census subdivision,"Massueville, Village (VL)",2021A00032453
2021A00052453015,2453015,census subdivision,"Saint-Aimé, Municipalité (MÉ)",2021A00032453
2021A00052453020,2453020,census subdivision,"Saint-Robert, Municipalité (MÉ)",2021A00032453
2021A00052453025,2453025,census subdivision,"Sainte-Victoire-de-Sorel, Municipalité (MÉ)",2021A00032453
2021A00052453032,2453032,census subdivision,"Saint-Ours, Ville (V)",2021A00032453
2021A00052453040,2453040,census subdivision,"Saint-Roch-de-Richelieu, Municipalité (MÉ)",2021A00032453
2021A00052453050,2453050,census subdivision,"Saint-Joseph-de-Sorel, Ville (V)",2021A00032453
2021A00052453052,2453052,census subdivision,"Sorel-Tracy, Ville (V)",2021A00032453
2021A00052453065,2453065,census subdivision,"Sainte-Anne-de-Sorel, Municipalité (MÉ)",2021A00032453
2021A00052453072,2453072,census subdivision,"Yamaska, Municipalité (MÉ)",2021A00032453
2021A00052453085,2453085,census subdivision,"Saint-Gérard-Majella, Paroisse (municipalité de) (PE)",2021A00032453
2021A00052454008,2454008,census subdivision,"Saint-Pie, Ville (V)",2021A00032454
2021A00052454017,2454017,census subdivision,"Saint-Damase, Municipalité (MÉ)",2021A00032454
2021A00052454025,2454025,census subdivision,"Sainte-Madeleine, Village (VL)",2021A00032454
2021A00052454030,2454030,census subdivision,"Sainte-Marie-Madeleine, Paroisse (municipalité de) (PE)",2021A00032454
2021A00052454035,2454035,census subdivision,"La Présentation, Municipalité (MÉ)",2021A00032454
2021A00052454048,2454048,census subdivision,"Saint-Hyacinthe, Ville (V)",2021A00032454
2021A00052454060,2454060,census subdivision,"Saint-Dominique, Municipalité (MÉ)",2021A00032454
2021A00052454065,2454065,census subdivision,"Saint-Valérien-de-Milton, Municipalité (MÉ)",2021A00032454
2021A00052454072,2454072,census subdivision,"Saint-Liboire, Municipalité (MÉ)",2021A00032454
2021A00052454090,2454090,census subdivision,"Saint-Simon, Municipalité (MÉ)",2021A00032454
2021A00052454095,2454095,census subdivision,"Sainte-Hélène-de-Bagot, Municipalité (MÉ)",2021A00032454
2021A00052454100,2454100,census subdivision,"Saint-Hugues, Municipalité (MÉ)",2021A00032454
2021A00052454105,2454105,census subdivision,"Saint-Barnabé-Sud, Municipalité (MÉ)",2021A00032454
2021A00052454110,2454110,census subdivision,"Saint-Jude, Municipalité (MÉ)",2021A00032454
2021A00052454115,2454115,census subdivision,"Saint-Bernard-de-Michaudville, Municipalité (MÉ)",2021A00032454
2021A00052454120,2454120,census subdivision,"Saint-Louis, Municipalité (MÉ)",2021A00032454
2021A00052454125,2454125,census subdivision,"Saint-Marcel-de-Richelieu, Municipalité (MÉ)",2021A00032454
2021A00052455008,2455008,census subdivision,"Ange-Gardien, Municipalité (MÉ)",2021A00032455
